"ROM","PRESET #","PRESET NAME","RIFF NAME","ARP NAME","PRESET LAYER","INST #","INST NAME","SAMPLE NAMES"
"2500","506","key:Drama At Sea","KBD-Stereo Grand","Arp Major","2","273","vox:Vox Synth","Vox Synth C3 -- Vox Synth C6"
"2500","506","key:Drama At Sea","KBD-Stereo Grand","Arp Major","3","270","vox:VS Wave","VS44 Wave C3"
"2500","507","key:Polarity","KBD-JimmyJazzyB","Zessam","1","11","epo:FM El Piano","Tine Piano G3 -- Tine Piano D6"
"2500","507","key:Polarity","KBD-JimmyJazzyB","Zessam","2","27","org:B3 Perc 3rd","B3 Perc E3 -- B3 Perc C#3 -- B3 Perc A#4 -- B3 Perc G5 -- B3 Perc E6 -- B3 Perc E7"
"2500","507","key:Polarity","KBD-JimmyJazzyB","Zessam","3","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","508","key:Piano Night","KBD-Melosoul EP","Classical 3","1","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","508","key:Piano Night","KBD-Melosoul EP","Classical 3","2","353","wav:Sine Inv Sqr","Sine Inv ^2 E2 -- Sine Inv ^2 E4 -- Sine Inv ^2 E6 -- Sine Inv ^2 E7"
"2500","509","syn:Pliedes","PRC-Kalimba 2","Arp Minor","1","173","gtr:Jazz","Jazz Guitar A1 -- Jazz Guitar C2 -- Jazz Guitar E2 -- Jazz Guitar G2 -- Jazz Guitar A#2 -- Jazz Guitar C3 -- Jazz Guitar D#3 -- Jazz Guitar F#3 -- Jazz Guitar B4 -- Jazz Guitar C#4 -- Jazz Guitar E4 -- Jazz Guitar D6"
"2500","509","syn:Pliedes","PRC-Kalimba 2","Arp Minor","2","178","gtr:Mutes","Gtr Mute E2 -- Gtr Mute E4"
"2500","509","syn:Pliedes","PRC-Kalimba 2","Arp Minor","3","495","sfx:Q Snap","Filter Snap"
"2500","510","syn:Sensitive","KBD-Crystal","STOP&GO","1","389","pad:JP6 Pad","Jup 6 BuzzPad G3 -- Jup 6 BuzzPad G5"
"2500","510","syn:Sensitive","KBD-Crystal","STOP&GO","2","369","syn:Saw Stack","JupiterStringsA3 -- JupiterStringsA6"
"2500","510","syn:Sensitive","KBD-Crystal","STOP&GO","3","283","wav:PWM","J60 Pwm A0 -- J60 Pwm A1 -- J60 Pwm A2 -- J60 Pwm A3 -- J60 Pwm A5 -- J60 Pwm A7"
"2500","511","syn:SoftClipHarp","PLK-Dulcolin","Basic News","1","358","wav:Sawtooth 1","Sawtooth E0 -- Sawtooth E2 -- Sawtooth E4 -- Sawtooth E5 -- Sawtooth E6 -- Sawtooth E7"
"2500","512","INST-ONLY","-","-","1","16","epo:FM EP 2","EP Bass 3 C2 -- FM EP C3 -- FM EP C4 -- FM EP C6"
"2500","513","INST-ONLY","-","-","1","19","epo:EP Roll 1","EP Chord"
"2500","514","INST-ONLY","-","-","1","28","org:B3OrganWave1","Org Wave 1 D0 -- Org Wave 1 G#0 -- Org Wave 1 D1 -- Org Wave 1 G#1 -- Org Wave 1 C2 -- Org Wave 1 F2 -- Org Wave 1 B2 -- Org Wave 1 E3 -- Org Wave 1 A3 -- Org Wave 1 A5"
"2500","515","INST-ONLY","-","-","1","29","org:B3OrganWave2","Org Wave 2 C2 -- Org Wave 2 C3 -- Org Wave 2 C4 -- Org Wave 2 C5"
"2500","516","INST-ONLY","-","-","1","30","org:Gritty B Wav","Gritty B Wave C0 -- Gritty B Wave C2 -- Gritty B Wave C3 -- Gritty B Wave C6"
"2500","517","INST-ONLY","-","-","1","31","org:Farfisa 1","El Org Evens A#1 -- El Org Evens A#4 -- El Org Evens A#5"
"2500","518","INST-ONLY","-","-","1","33","org:Farfisa 3","Farfisa Hi G2 -- Farfisa Hi G5"
"2500","519","INST-ONLY","-","-","1","34","org:Vox 1","Vox Organ G1 -- Vox Organ G3 -- Vox Organ G5"
"2500","520","INST-ONLY","-","-","1","35","org:Vox 2","Vox Organ G2 -- Vox Organ G5"
"2500","521","INST-ONLY","-","-","1","36","org:Pipe Organ","Pipe Organ C2"
"2500","522","INST-ONLY","-","-","1","38","org:Perc Organ","Perc Organ B2 -- Perc Organ A3 -- Perc Organ C5"
"2500","523","INST-ONLY","-","-","1","40","org:Disco","Disco Organ C2 -- Disco Organ C5"
"2500","524","INST-ONLY","-","-","1","41","org:DX Organ","DX Organ A0 -- DX Organ A2 -- JX Organ A5"
"2500","525","INST-ONLY","-","-","1","43","org:Tone Organ","Tone Org G2 -- Tone Org G3"
"2500","526","INST-ONLY","-","-","1","44","org:Simple Organ","Simple Organ C1 -- Simple Organ C4"
"2500","527","INST-ONLY","-","-","1","45","org:Org Lite","Org Lite G2"
"2500","528","INST-ONLY","-","-","1","46","org:Nod","Org Nod C3"
"2500","529","INST-ONLY","-","-","1","47","org:Full Organ","Full Organ C2"
"2500","530","INST-ONLY","-","-","1","49","org:Breathy","Breathy Organ A1 -- Breathy Organ A3"
"2500","531","INST-ONLY","-","-","1","51","org:Synth Cheeze","Synth Cheeze D2 -- Synth Cheeze D4"
"2500","532","INST-ONLY","-","-","1","54","sub:Below Sub","BelowSub Bass D0"
"2500","533","INST-ONLY","-","-","1","57","sub:SE Sub 2","Sub 2 C0"
"2500","534","INST-ONLY","-","-","1","58","sub:SE Sub 3","Sub 3 C0"
"2500","535","INST-ONLY","-","-","1","59","sub:SE Sub 4","Sub 4 C0"
"2500","536","INST-ONLY","-","-","1","60","sub:SE Sub 5","Sub 5 C0"
"2500","537","INST-ONLY","-","-","1","62","sub:SE Sub 7","Sub 7 C0"
"2500","538","INST-ONLY","-","-","1","63","sub:Subtle Bass","Subtle Bass C2"
"2500","539","INST-ONLY","-","-","1","64","sub:Moog 1","Moog Sub C0"
"2500","540","INST-ONLY","-","-","1","66","sub:Q Attack","Q Attack Sub C2"
"2500","541","INST-ONLY","-","-","1","68","sub:Complex","Complex Sub C1"
"2500","542","INST-ONLY","-","-","1","70","sub:Deep Pocket","Deep Pocket E1"
"2500","543","INST-ONLY","-","-","1","71","sub:JP4 Bass","JP4 Bass A1"
"2500","544","INST-ONLY","-","-","1","72","sub:Bass Hit","Bass Hit F#0"
"2500","545","INST-ONLY","-","-","1","76","bas:TB 3","TB 303 3 C#0"
"2500","546","INST-ONLY","-","-","1","78","bas:Saw Sync","Saw Sync C2"
"2500","547","INST-ONLY","-","-","1","86","bas:VP1 2","VP Bass 2 A1 -- VP Bass 2 A4 -- VP Bass 2 D6"
"2500","548","INST-ONLY","-","-","1","88","bas:DB","DB Bass A0 -- DB Bass A4 -- DB Bass D6"
"2500","549","INST-ONLY","-","-","1","92","bas:Mini 1","Mini Saw 1 F0"
"2500","550","INST-ONLY","-","-","1","94","bas:Mini 3","Mini Saw 3 Gb0"
"2500","551","INST-ONLY","-","-","1","97","bas:Not So Mini","Not So Mini C1"
"2500","552","INST-ONLY","-","-","1","98","bas:Sawz","Saw C0 -- Saw C1 -- Saw A2"
"2500","553","INST-ONLY","-","-","1","105","bas:Q Bass 2","Q Bass 2 D0"
"2500","554","INST-ONLY","-","-","1","106","bas:Q Bass 3","Q Bass 3 C0"
"2500","555","INST-ONLY","-","-","1","107","bas:Planet Bass","Planet Bass F0"
"2500","556","INST-ONLY","-","-","1","109","bas:Synth 1","Synth Bass 1 C0"
"2500","557","INST-ONLY","-","-","1","111","bas:Synth 3","Synth Bass 3 D0"
"2500","558","INST-ONLY","-","-","1","112","bas:Synth 4","Synth Bass 4 F0"
"2500","559","INST-ONLY","-","-","1","113","bas:Synth 5","Synth Bass 5 D1"
"2500","560","INST-ONLY","-","-","1","116","bas:Synth 8","Synth Bass 8 C0"
"2500","561","INST-ONLY","-","-","1","120","bas:PPG Hybrid","PPG Bass G0"
"2500","562","INST-ONLY","-","-","1","122","bas:Ultimate 2","Ultimate Saw C0 -- Ultimate Saw C1"
"2500","563","INST-ONLY","-","-","1","123","bas:DB9 1","DB9 Bass 1 A0"
"2500","564","INST-ONLY","-","-","1","125","bas:Phlappy","Phlappy Bass C0"
"2500","565","INST-ONLY","-","-","1","126","bas:Pocket","Pocket Bass E1"
"2500","566","INST-ONLY","-","-","1","139","bas:Slap 3","Slap Bass 3 E0 -- Slap Bass 3 A0 -- Slap Bass 3 D1 -- Slap Bass 3 G1 -- Slap Bass 3 C2 -- Slap Bass 3 E2 -- Slap Bass 3 A2 -- Slap Bass 3 D3 -- Slap Bass 3 D6"
"2500","567","INST-ONLY","-","-","1","140","bas:Slap 4","Pop Slap A0"
"2500","568","INST-ONLY","-","-","1","142","bas:Pop","Bass Pull E0 -- Bass Pull A0 -- Bass Pull D1 -- Bass Pull G1 -- Bass Pull B1 -- Bass Pull E2 -- Bass Pull A2 -- Bass Pull A4 -- Bass Pull D6"
"2500","569","INST-ONLY","-","-","1","149","bas:EP 1","EP Bass 1 C2"
"2500","570","INST-ONLY","-","-","1","150","bas:EP 2","EP Bass 2 C2"
"2500","571","INST-ONLY","-","-","1","152","bas:Home 1","Home Bass 1 C1"
"2500","572","INST-ONLY","-","-","1","153","bas:Home 2","Home Bass 2 C1"
"2500","573","INST-ONLY","-","-","1","157","bas:Fing&Harms 2","Hard Finger A#0 -- Bass Harm G4"
"2500","574","INST-ONLY","-","-","1","158","bas:All Purpose","All Purpose C1"
"2500","575","INST-ONLY","-","-","1","159","bas:Standard","Standard Bass C1"
"2500","576","INST-ONLY","-","-","1","160","bas:Gruzzy Pop","Gruzzy Pop C3"
"2500","577","INST-ONLY","-","-","1","162","bas:Pop Slide 2","Pop Slide 2 C#1"
"2500","578","INST-ONLY","-","-","1","164","bas:Pop Slide 4","Pop Slide 4 D1"
"2500","579","INST-ONLY","-","-","1","165","bas:Organ Bass 1","Organ Bass 1 C2"
"2500","580","INST-ONLY","-","-","1","166","bas:Organ Bass 2","Organ Bass 2 D1"
"2500","581","INST-ONLY","-","-","1","182","gtr:Power Hit","Power Gtr Hit A1 -- Power Gtr Hit A4"
"2500","582","INST-ONLY","-","-","1","183","gtr:Synth Axe","Synth Axe D3 -- Synth Axe D5"
"2500","583","INST-ONLY","-","-","1","184","gtr:Gtr Hi Chuck","Gtr Hi Chuck"
"2500","584","INST-ONLY","-","-","1","186","gtr:Gtr Scratch","Scratch Gtr"
"2500","585","INST-ONLY","-","-","1","188","gtr:Klean Chuck","Klean Gtr Emin"
"2500","586","INST-ONLY","-","-","1","189","gtr:Jangle","Jangle Gtr"
"2500","587","INST-ONLY","-","-","1","190","gtr:Riff 1","Gtr Riff 1"
"2500","588","INST-ONLY","-","-","1","194","gtr:Another Hit","Nother Gtr Hit"
"2500","589","INST-ONLY","-","-","1","196","gtr:Jazz Riff 2","Gtr Jazz Riff 2"
"2500","590","INST-ONLY","-","-","1","197","gtr:Jazz Riff 3","Gtr Jazz Riff 3"
"2500","591","INST-ONLY","-","-","1","199","gtr:Pop Slide","Gtr Pop Slide"
"2500","592","INST-ONLY","-","-","1","200","gtr:Pop","Guitar Pop"
"2500","593","INST-ONLY","-","-","1","202","gtr:Slide","Slide Guitar"
"2500","594","INST-ONLY","-","-","1","208","gtr:Wawa 5","Gtr Wawa 5"
"2500","595","INST-ONLY","-","-","1","209","gtr:Wawa 6","Gtr Wawa 6"
"2500","596","INST-ONLY","-","-","1","210","gtr:Heavy Hit","Heavy Hit"
"2500","597","INST-ONLY","-","-","1","224","brs:MuteTrumpet1","Mute Trumpet D#3 -- Mute Trumpet D#3 -- Mute Trumpet F#3 -- Mute Trumpet A3 -- Mute Trumpet C4 -- Mute Trumpet C#4 -- Mute Trumpet D#4 -- Mute Trumpet F#4 -- Mute Trumpet G#4 -- Mute Trumpet D#5 -- Mute Trumpet A#5 -- Mute Trumpet D6"
"2500","598","INST-ONLY","-","-","1","229","brs:Trumpet FX 2","Style Trumpet -- Elephant Trumpet"
"2500","599","INST-ONLY","-","-","1","230","brs:Trumpet FX 3","Elephant Trumpet"
"2500","600","INST-ONLY","-","-","1","231","brs:Trumpet FX 4","Trumpet Humph"
"2500","601","INST-ONLY","-","-","1","232","brs:Trumpet FX 5","Trumpet Growl"
"2500","602","INST-ONLY","-","-","1","234","brs:Trumpet FX 7","Style Trumpet"
"2500","603","INST-ONLY","-","-","1","238","brs:Brass Hits 1","Brass Fall -- Brass Hit 1 -- Brass Hit 2"
"2500","604","INST-ONLY","-","-","1","239","brs:Brass Hits 2","Brass Hit 3 -- Brass Hit 4 -- Brass Hit 5"
"2500","605","INST-ONLY","-","-","1","243","brs:5th Wave","Dance Brass G1 -- Dance Brass G2 -- Dance Brass G3 -- Dance Brass D5"
"2500","606","INST-ONLY","-","-","1","254","wnd:Sax Wave","Tenor Sax F#3 -- Tenor Sax F#5"
"2500","607","INST-ONLY","-","-","1","257","wnd:Sax Riff","Sax Riff"
"2500","608","INST-ONLY","-","-","1","262","wnd:Shenai","Shenai C3 -- Shenai F#3 -- Shenai A#3 -- Shenai D4 -- Shenai D6"
"2500","609","INST-ONLY","-","-","1","263","wnd:Harmonica","Harmonica A4"
"2500","610","INST-ONLY","-","-","1","275","vox:CMI Breath","CMI Breath D3"
"2500","611","INST-ONLY","-","-","1","276","vox:Tarzana","Vox Tarzana"
"2500","612","INST-ONLY","-","-","1","277","vox:Gothic","Vox Gothic"
"2500","613","INST-ONLY","-","-","1","280","vox:Odd Vox","Odd Voice Amin"
"2500","614","INST-ONLY","-","-","1","285","wav:M12 Sync","M12 Lead A2 -- M12 Lead A4 -- M12 Lead D6"
"2500","615","INST-ONLY","-","-","1","286","wav:Stereo Synth","Synth.Guitar E1 -- Synth.Guitar E4 -- Synth.Guitar E6"
"2500","616","INST-ONLY","-","-","1","287","wav:FeedbackWave","GuitarFeedBackD5"
"2500","617","INST-ONLY","-","-","1","288","wav:MetalAttack","Metal Attack D4 -- Metal Attack D5 -- Metal Attack D6"
"2500","618","INST-ONLY","-","-","1","289","wav:Arp 1","ARP C#4"
"2500","619","INST-ONLY","-","-","1","291","wav:Arp 3","ARP Sync C#5"
"2500","620","INST-ONLY","-","-","1","294","wav:Metal 2","Metal Wave 2 G3 -- Metal Wave 2 G5 -- Metal Wave 2 G6"
"2500","621","INST-ONLY","-","-","1","298","wav:VS37","VS37 Wave C3"
"2500","622","INST-ONLY","-","-","1","299","wav:VS48","VS48 Wave C3 -- VS48 Wave C6"
"2500","623","INST-ONLY","-","-","1","303","wav:Fretless","Fretless Wave G2 -- Fretless Wave C6"
"2500","624","INST-ONLY","-","-","1","308","wav:Log Hit","Log Hit B1"
"2500","625","INST-ONLY","-","-","1","312","wav:Syn Tone","Syn Tone E2"
"2500","626","INST-ONLY","-","-","1","315","wav:CZ101 Digi","CZ101 Digital A0 -- CZ101 Digital A3"
"2500","627","INST-ONLY","-","-","1","316","wav:CZ Lead","CZ Lead B0 -- CZ Lead B4"
"2500","628","INST-ONLY","-","-","1","318","wav:Wild Synth","Wild Synth C2"
"2500","629","INST-ONLY","-","-","1","321","wav:Rast Keys","Rast F1 -- Rast F2"
"2500","630","INST-ONLY","-","-","1","322","wav:Narrow Synth","Narrow Synth A3 -- Narrow Synth A5"
"2500","631","INST-ONLY","-","-","1","323","wav:Fat Attack","FatAttackLead C3 -- FatAttackLead C6"
"2500","632","INST-ONLY","-","-","1","325","wav:Overtone Syn","OvertoneSynth C2 -- OvertoneSynth C3"
"2500","633","INST-ONLY","-","-","1","328","wav:Full Synth","Full Synth C1 -- Full Synth C4"
"2500","634","INST-ONLY","-","-","1","329","wav:Bass Synth","Bass Synth D0 -- Bass Synth D3 -- Bass Synth D5"
"2500","635","INST-ONLY","-","-","1","331","wav:M12 Lead","M12 Lead A2 -- M12 Lead1 A5"
"2500","636","INST-ONLY","-","-","1","334","wav:Sync 3","Syncwave 3 F0 -- Syncwave 3 F#2 -- Syncwave 3 A3 -- Syncwave 2 D4 -- Syncwave 3 C5 -- Syncwave 3 F5"
"2500","637","INST-ONLY","-","-","1","347","wav:Worm Lead 4","Worm 9 C3 -- Worm 10 C6 -- Worm 11 G6"
"2500","638","INST-ONLY","-","-","1","348","wav:Worm Lead 5","Worm 12 C5 -- Worm 11 G6"
"2500","639","INST-ONLY","-","-","1","351","wav:Sine Wave 2","Sine E4 -- Sine E6"
"2500","640","INST-ONLY","-","-","1","352","wav:Sine Squared","Sine^2 E4 -- Sine^2 E6 -- Sine^2 E7"
"2500","641","INST-ONLY","-","-","1","354","wav:Sine Cubed","Sine ^3 E2 -- Sine ^3 E4 -- Sine ^3 E6"
"2500","642","INST-ONLY","-","-","1","355","wav:SineInvCubed","Sine Inv ^3 E2 -- Sine Inv ^3 E4 -- Sine Inv ^3 E6 -- Sine Inv ^3 E7"
"2500","643","INST-ONLY","-","-","1","356","wav:Triangle","Triangle E0 -- Triangle E1 -- Triangle E2 -- Triangle E3 -- Triangle E4 -- Triangle E5 -- Triangle E6 -- Triangle E7"
"2500","644","INST-ONLY","-","-","1","364","wav:Pulse 96%","Pulse 96% C0 -- Pulse 96% F0 -- Pulse 96% F0 -- Pulse 96% F0 -- Pulse 96% A#0 -- Pulse 96% D#1 -- Pulse 96% G#1 -- Pulse 96% C#2 -- Pulse 96% F#2 -- Pulse 96% B2 -- Pulse 96% E3 -- Pulse 96% A3 -- Pulse 96% D4 -- Pulse 96% G4 -- Pulse 96% C5 -- Pulse 96% F5 -- Pulse 96% D6"
"2500","645","INST-ONLY","-","-","1","366","wav:FourOctaves","FourOctave E4 -- FourOctave E5"
"2500","646","INST-ONLY","-","-","1","371","syn:Buzz Synth","Jupiter Buzz G3 -- Jupiter Buzz G5 -- Jupiter Buzz G6"
"2500","647","INST-ONLY","-","-","1","374","syn:Hi String","Synth Hi Str A5"
"2500","648","INST-ONLY","-","-","1","380","syn:SynEnsemble","SynthEnsemble C2"
"2500","649","INST-ONLY","-","-","1","381","syn:Rezzy Wave","Rezzy Synth C1"
"2500","650","INST-ONLY","-","-","1","384","syn:Hi Oct Synth","HiOctaveSynth D3 -- HiOctaveSynth D5"
"2500","651","INST-ONLY","-","-","1","385","syn:Mood Strings","String Section"
"2500","652","INST-ONLY","-","-","1","387","syn:Synth Brass","Synth Brass C3 -- Synth Brass C4"
"2500","653","INST-ONLY","-","-","1","390","pad:Dreamy","Dreeemy"
"2500","654","INST-ONLY","-","-","1","398","pad:Zoom","Zoom Pad B"
"2500","655","INST-ONLY","-","-","1","401","pad:Xylo Pad","Xylo F1"
"2500","656","INST-ONLY","-","-","1","405","hit:Synth Basses","Bass Stab 1 A -- Bass Stab 2 A"
"2500","657","INST-ONLY","-","-","1","406","hit:Guitars","Jangle Gtr -- Gtr Hi Chuck -- Gtr Up Stroke -- Scratch Gtr -- Gtr MutedScratch -- Heavy Hit -- Heavy Dive -- Gtr Jazz Riff 2 -- Gtr Riff 1 -- Gtr Riff 2 -- Gtr Riff 3 -- Gtr Funky Hit -- Nother Gtr Hit -- Gtr Chord Chuck -- Gtr Jazz Riff 1 -- Chrs Gtr -- Gtr Chord Chuck -- Gtr Slide Riff -- Gtr Pop Slide -- Guitar Pop -- Gtr Jazz Riff 3 -- Gtr Wawa 1 -- Slide Guitar -- Gtr Wawa 4 -- Gtr Wawa 3 -- Gtr Wawa 2 -- Sad Guitar -- Gtr Wawa 5 -- Gtr Wawa 6 -- Guitar Wah Loop1 -- Hit On It -- Gtr Hi Chuck -- Gtr Up Stroke -- Scratch Gtr -- Gtr MutedScratch -- Heavy Hit -- Heavy Dive -- Gtr Jazz Riff 2 -- Gtr Riff 1 -- Gtr Riff 2 -- Gtr Riff 3 -- Gtr Funky Hit -- Nother Gtr Hit -- Gtr Chord Chuck -- Gtr Jazz Riff 1 -- Chrs Gtr -- Gtr Chord Chuck -- Gtr Slide Riff -- Gtr Pop Slide -- Guitar Pop -- Gtr Jazz Riff 3 -- Gtr Wawa 1 -- Slide Guitar -- Gtr Wawa 4 -- Gtr Wawa 3 -- Gtr Wawa 2 -- Sad Guitar -- Gtr Wawa 5 -- Gtr Wawa 6 -- Guitar Wah Loop2 -- Hit On It -- PowerGuitar 1 A1 -- PowerGuitar 1 A1 -- Jangle Gtr -- Klean Gtr Emin -- Klean Gtr Emin -- Jangle Gtr"
"2500","658","INST-ONLY","-","-","1","407","hit:String Hits","Tchaikovsky Amin -- Techno Hit Amin -- String Hit Bbmin -- Orch Hit Cmin7 -- Orch Hit Cmin7 -- String Hit D4 -- String Hit D4"
"2500","659","INST-ONLY","-","-","1","410","hit:Vox Hits 1","Ah Hah -- Mmm Hmm -- Com'n Vocal"
"2500","660","INST-ONLY","-","-","1","412","hit:Dance Hits 1","Beefy Hit -- Dance Brassy Hit -- Org Hit 2 Dm7 -- House Hit -- Dan's Stab -- Full Orch Hit -- Wind Down -- Rasta Hit -- Oddd Organ C1 -- Tite Chord Hit -- Mute Chord Hit -- Org Hit -- Beefy Hit -- Dance Brassy Hit -- Org Hit 2 Dm7 -- House Hit -- Dan's Stab -- Full Orch Hit -- Wind Down -- Rasta Hit -- Oddd Organ C1 -- Tite Chord Hit -- Mute Chord Hit -- Org Hit -- Beefy Hit -- Dance Brassy Hit -- Org Hit 2 Dm7 -- House Hit -- Dan's Stab -- Full Orch Hit -- Wind Down -- Rasta Hit -- Oddd Organ C1 -- Tite Chord Hit -- Mute Chord Hit -- Org Hit -- Beefy Hit -- Dance Brassy Hit -- Org Hit 2 Dm7 -- House Hit -- Dan's Stab -- Full Orch Hit -- Wind Down -- Rasta Hit -- Oddd Organ C1 -- Tite Chord Hit -- Mute Chord Hit -- Org Hit -- Beefy Hit -- Dance Brassy Hit -- Org Hit 2 Dm7 -- House Hit -- Dan's Stab -- Full Orch Hit -- Wind Down -- Rasta Hit -- Oddd Organ C1 -- Tite Chord Hit -- Mute Chord Hit -- Org Hit -- Beefy Hit -- Dance Brassy Hit -- Org Hit 2 Dm7 -- House Hit -- Dan's Stab -- Full Orch Hit -- Wind Down -- Rasta Hit -- Oddd Organ C1 -- Tite Chord Hit -- Mute Chord Hit -- Org Hit -- Beefy Hit"
"2500","661","INST-ONLY","-","-","1","413","hit:Dance Hits 2","String Hit Bbmin -- Techno Hit Amin -- Tchaikovsky Amin -- Orch Hit Cmin7 -- String Hit D4 -- Dance Stab C7 -- SectionHit AbMaj -- House Stab Ebmin -- Hit ClassicE7b13 -- Hit One AbAugB9 -- Dance Stab EMaj -- ScreaminHit DMaj -- Hit Five Csus7 -- Cluster Hit Gbm9 -- Dance Hit 1 C -- Dance Hit 2 DbM7 -- Dance Hit 3 C -- Org Hit 1 Am7 -- Dance Hit 4 DbM7 -- Warm Hit Emin -- House Hit Amin -- Dance Hit 5 Cm7 -- Dance Hit 6 G -- Chord Hit Amin -- Little Car Horn -- Disco Horn -- Quack Horn -- Bizarre Hit Gbm7 -- HornHouzChordDm7 -- Shorty C -- Org Hit 2 Dm7 -- Org Hit 3 Dm -- OrganClassical D -- Metal Noise -- Klean Gtr Emin -- Klang Key F7 -- Metal Strike -- Super Game Blip -- Super Buzz Blip -- Blamp D -- Aido -- SFX Space Whip -- Space Wiggle -- Squeal Rev -- Com'n Vocal -- Odd Voice Amin -- Drum Stall -- Breakdown -- FX Wind Down -- Hip Hop Hit -- Cracked Hit -- Drum Stab -- Keyboy Bmin -- L9000 Noise -- White Noise -- Pink Noise"
"2500","662","INST-ONLY","-","-","1","414","hit:Organ Hit 1","Org Hit 1 Am7"
"2500","663","INST-ONLY","-","-","1","416","hit:Organ Hit 3","Org Hit"
"2500","664","INST-ONLY","-","-","1","417","hit:Organ Hit 4","Org Hit 2 Dm7"
"2500","665","INST-ONLY","-","-","1","418","hit:Organ Hit 5","Org Hit 3 Dm"
"2500","666","INST-ONLY","-","-","1","422","hit:Bass Slide","Bass Slide"
"2500","667","INST-ONLY","-","-","1","423","hit:Orch C3","Ork Hit C3"
"2500","668","INST-ONLY","-","-","1","425","hit:Unison Brass","Unison Brass Hit"
"2500","669","INST-ONLY","-","-","1","426","hit:Brass Hit 1","Cool Brass Hit"
"2500","670","INST-ONLY","-","-","1","427","hit:Brass Hit 2","Duck Bill"
"2500","671","INST-ONLY","-","-","1","430","hit:Brass Hit 5","Big Hit"
"2500","672","INST-ONLY","-","-","1","431","hit:Brass Hit 6","Hit ClassicE7b13"
"2500","673","INST-ONLY","-","-","1","432","hit:Brass Hit 7","ScreaminHit DMaj"
"2500","674","INST-ONLY","-","-","1","434","hit:Brass Hit 9","Hit One AbAugB9"
"2500","675","INST-ONLY","-","-","1","435","hit:Brass Hit 10","Old Brass Hit"
"2500","676","INST-ONLY","-","-","1","437","hit:Brass Hit 12","Brass Blast"
"2500","677","INST-ONLY","-","-","1","438","hit:Brass Hit 13","Horn Snip"
"2500","678","INST-ONLY","-","-","1","440","hit:Brass Hit 15","Sqweel"
"2500","679","INST-ONLY","-","-","1","441","hit:Brass Hit 16","Brass Band"
"2500","680","INST-ONLY","-","-","1","445","hit:Brass Hit 20","Horn Hit"
"2500","681","INST-ONLY","-","-","1","447","hit:Fat Low Syn","Fat Low Synth C3"
"2500","682","INST-ONLY","-","-","1","449","hit:Jazz Short","Jazz Short"
"2500","683","INST-ONLY","-","-","1","450","hit:Blamp Hit","Blamp D"
"2500","684","INST-ONLY","-","-","1","451","hit:Blipp","Blippp"
"2500","685","INST-ONLY","-","-","1","452","hit:Buzz Blip","Super Buzz Blip"
"2500","686","INST-ONLY","-","-","1","454","hit:Diss Hit","Cracked Hit"
"2500","687","INST-ONLY","-","-","1","456","hit:Klang Hit","Klang Key F7"
"2500","688","INST-ONLY","-","-","1","458","hit:Slinky Q Hit","Slinky"
"2500","689","INST-ONLY","-","-","1","459","hit:Space Whip","SFX Space Whip"
"2500","690","INST-ONLY","-","-","1","460","hit:Short Quack","Aido"
"2500","691","INST-ONLY","-","-","1","461","hit:Quack Ahhh","Quack Horn"
"2500","692","INST-ONLY","-","-","1","462","hit:Bowser Bark","Doggie Scratch"
"2500","693","INST-ONLY","-","-","1","463","hit:Chiffin","Bat Scratch"
"2500","694","INST-ONLY","-","-","1","465","hit:Drum Stab","Drum Stab"
"2500","695","INST-ONLY","-","-","1","466","hit:Hip Hop Hit","Hip Hop Hit"
"2500","696","INST-ONLY","-","-","1","468","hit:Dance Hit 1","String Hit Bbmin"
"2500","697","INST-ONLY","-","-","1","469","hit:Dance Hit 2","Techno Hit Amin"
"2500","698","INST-ONLY","-","-","1","470","hit:Dance Hit 3","Tchaikovsky Amin"
"2500","699","INST-ONLY","-","-","1","471","hit:Dance Hit 4","Orch Hit Cmin7"
"2500","700","INST-ONLY","-","-","1","472","hit:Dance Hit 5","Full Orch Hit"
"2500","701","INST-ONLY","-","-","1","473","hit:Dance Hit 6","Dance Stab C7"
"2500","702","INST-ONLY","-","-","1","474","hit:Dance Hit 7","Dan's Stab"
"2500","703","INST-ONLY","-","-","1","475","hit:Dance Hit 8","Beefy Hit"
"2500","704","INST-ONLY","-","-","1","479","hit:Dance Hit 12","Bizarre Hit Gbm7"
"2500","705","INST-ONLY","-","-","1","480","hit:Dance Hit 13","Dance Hit 2 DbM7"
"2500","706","INST-ONLY","-","-","1","481","hit:Dance Hit 14","Hit Five Csus7"
"2500","707","INST-ONLY","-","-","1","482","hit:Dance Hit 15","Chord Hit Amin"
"2500","708","INST-ONLY","-","-","1","484","hit:Dance Hit 17","Dance Hit 4 DbM7"
